Province_State,Country_Region,Last_Update,Confirmed,Deaths,Recovered,Lat,Long_,Active,Combined_Key
Georgia,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Georgia, US"
South Dakota,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"South Dakota, US"
Wisconsin,US,2020-03-23,3,0,0,-19.015438,29.154857,3,"Wisconsin, US"
Iowa,US,2020-03-23,1,0,0,-19.015438,29.154857,1,"Iowa, US"
North Dakota,US,2020-03-23,3,0,0,-19.015438,29.154857,3,"North Dakota, US"
Texas,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Texas, US"
Georgia,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Georgia, US"
Georgia,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Georgia, US"
Illinois,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Illinois, US"
Indiana,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Indiana, US"
Iowa,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Iowa, US"
Kentucky,US,2020-03-23,4,0,0,-19.015438,29.154857,4,"Kentucky, US"
Mississippi,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Mississippi, US"
Missouri,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Missouri, US"
New Jersey,US,2020-03-23,12,0,0,-19.015438,29.154857,12,"New Jersey, US"
New York,US,2020-03-23,1,0,0,-19.015438,29.154857,1,"New York, US"
North Carolina,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"North Carolina, US"
Ohio,US,2020-03-23,5,0,0,-19.015438,29.154857,5,"Ohio, US"
Pennsylvania,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Pennsylvania, US"
Tennessee,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Tennessee, US"
Virginia,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Indiana,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Indiana, US"
Utah,US,2020-03-23,11,0,0,-19.015438,29.154857,11,"Utah, US"
Oregon,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Oregon, US"
Minnesota,US,2020-03-23,2,0,0,-19.015438,29.154857,2,"Minnesota, US"
Wyoming,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Wyoming, US"
Wisconsin,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Alabama,US,2020-03-23,1,0,0,-19.015438,29.154857,1,"Alabama, US"
Arkansas,US,2020-03-23,5,0,0,-19.015438,29.154857,5,"Arkansas, US"
Colorado,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Colorado, US"
Florida,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Florida, US"
Georgia,US,2020-03-23,1,0,0,-19.015438,29.154857,1,"Georgia, US"
Idaho,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Idaho, US"
Illinois,US,2020-03-23,1,0,0,-19.015438,29.154857,1,"Illinois, US"
Indiana,US,2020-03-23,1,0,0,-19.015438,29.154857,1,"Indiana, US"
Iowa,US,2020-03-23,3,0,0,-19.015438,29.154857,3,"Iowa, US"
Kansas,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Kansas, US"
Kentucky,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Kentucky, US"
Louisiana,US,2020-03-23,2,1,0,-19.015438,29.154857,1,"Louisiana, US"
Maine,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Maine, US"
Maryland,US,2020-03-23,2,0,0,-19.015438,29.154857,2,"Maryland, US"
Minnesota,US,2020-03-23,10,0,0,-19.015438,29.154857,10,"Minnesota, US"
Mississippi,US,2020-03-23,4,0,0,-19.015438,29.154857,4,"Mississippi, US"
Missouri,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Missouri, US"
Nebraska,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Nebraska, US"
New York,US,2020-03-23,1,0,0,-19.015438,29.154857,1,"New York, US"
North Carolina,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"North Carolina, US"
Ohio,US,2020-03-23,1,0,0,-19.015438,29.154857,1,"Ohio, US"
Oklahoma,US,2020-03-23,2,0,0,-19.015438,29.154857,2,"Oklahoma, US"
Oregon,US,2020-03-23,69,1,0,-19.015438,29.154857,68,"Oregon, US"
Pennsylvania,US,2020-03-23,7,0,0,-19.015438,29.154857,7,"Pennsylvania, US"
Rhode Island,US,2020-03-23,9,0,0,-19.015438,29.154857,9,"Rhode Island, US"
Tennessee,US,2020-03-23,6,0,0,-19.015438,29.154857,6,"Tennessee, US"
Texas,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Texas, US"
Utah,US,2020-03-23,5,0,0,-19.015438,29.154857,5,"Utah, US"
Vermont,US,2020-03-23,3,0,0,-19.015438,29.154857,3,"Vermont, US"
Virginia,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Wisconsin,US,2020-03-23,15,0,0,-19.015438,29.154857,15,"Wisconsin, US"
Oklahoma,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Oklahoma, US"
Nevada,US,2020-03-23,25,0,0,-19.015438,29.154857,25,"Nevada, US"
Michigan,US,2020-03-23,42,0,0,-19.015438,29.154857,42,"Michigan, US"
North Carolina,US,2020-03-23,2,0,0,-19.015438,29.154857,2,"North Carolina, US"
Minnesota,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Minnesota, US"
Wisconsin,US,2020-03-23,31,0,0,-19.015438,29.154857,31,"Wisconsin, US"
Wisconsin,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Wisconsin,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Wisconsin, US"
Georgia,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Georgia, US"
Illinois,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Illinois, US"
Indiana,US,2020-03-23,1,0,0,-19.015438,29.154857,1,"Indiana, US"
Iowa,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Iowa, US"
Kentucky,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Kentucky, US"
Michigan,US,2020-03-23,638,8,0,-19.015438,29.154857,630,"Michigan, US"
Mississippi,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Mississippi, US"
Missouri,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Missouri, US"
Nebraska,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Nebraska, US"
New York,US,2020-03-23,3,0,0,-19.015438,29.154857,3,"New York, US"
North Carolina,US,2020-03-23,1,0,0,-19.015438,29.154857,1,"North Carolina, US"
Ohio,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Ohio, US"
Pennsylvania,US,2020-03-23,3,0,0,-19.015438,29.154857,3,"Pennsylvania, US"
Tennessee,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Tennessee, US"
Utah,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Utah, US"
West Virginia,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
Virginia,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Tennessee,US,2020-03-23,1,0,0,-19.015438,29.154857,1,"Tennessee, US"
Texas,US,2020-03-23,4,0,0,-19.015438,29.154857,4,"Texas, US"
Utah,US,2020-03-23,8,0,0,-19.015438,29.154857,8,"Utah, US"
Georgia,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Georgia, US"
Iowa,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Iowa, US"
Kentucky,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Kentucky, US"
Louisiana,US,2020-03-23,3,1,0,-19.015438,29.154857,2,"Louisiana, US"
Mississippi,US,2020-03-23,1,0,0,-19.015438,29.154857,1,"Mississippi, US"
Missouri,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Missouri, US"
Nebraska,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Nebraska, US"
West Virginia,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
Colorado,US,2020-03-23,50,2,0,-19.015438,29.154857,48,"Colorado, US"
Indiana,US,2020-03-23,1,0,0,-19.015438,29.154857,1,"Indiana, US"
North Dakota,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"North Dakota, US"
Louisiana,US,2020-03-23,5,1,0,-19.015438,29.154857,4,"Louisiana, US"
Louisiana,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Louisiana, US"
Louisiana,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Louisiana, US"
New York,US,2020-03-23,2894,0,0,-19.015438,29.154857,2894,"New York, US"
Pennsylvania,US,2020-03-23,6,0,0,-19.015438,29.154857,6,"Pennsylvania, US"
Virginia,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Wyoming,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Wyoming, US"
West Virginia,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
Michigan,US,2020-03-23,1,0,0,-19.015438,29.154857,1,"Michigan, US"
Texas,US,2020-03-23,1,0,0,-19.015438,29.154857,1,"Texas, US"
Washington,US,2020-03-23,48,2,0,-19.015438,29.154857,46,"Washington, US"
Montana,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Montana, US"
Georgia,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Georgia, US"
Nebraska,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Nebraska, US"
Oregon,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Oregon, US"
Texas,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Texas, US"
Arkansas,US,2020-03-23,1,0,0,-19.015438,29.154857,1,"Arkansas, US"
Georgia,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Georgia, US"
Illinois,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Illinois, US"
Indiana,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Indiana, US"
Tennessee,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Tennessee, US"
Nevada,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Nevada, US"
Illinois,US,2020-03-23,1,0,0,-19.015438,29.154857,1,"Illinois, US"
Georgia,US,2020-03-23,2,0,0,-19.015438,29.154857,2,"Georgia, US"
Indiana,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Indiana, US"
Kentucky,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Kentucky, US"
Washington,US,2020-03-23,2,0,0,-19.015438,29.154857,2,"Washington, US"
Montana,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Montana, US"
Kansas,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Kansas, US"
Texas,US,2020-03-23,5,0,0,-19.015438,29.154857,5,"Texas, US"
Maryland,US,2020-03-23,4,0,0,-19.015438,29.154857,4,"Maryland, US"
Texas,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Texas, US"
Alabama,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Alabama, US"
Georgia,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Georgia, US"
Georgia,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Georgia, US"
North Carolina,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"North Carolina, US"
Minnesota,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Minnesota, US"
Georgia,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Georgia, US"
Mississippi,US,2020-03-23,3,0,0,-19.015438,29.154857,3,"Mississippi, US"
Illinois,US,2020-03-23,24,1,0,-19.015438,29.154857,23,"Illinois, US"
Texas,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Texas, US"
North Dakota,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"North Dakota, US"
Ohio,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Ohio, US"
South Carolina,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"South Carolina, US"
Virginia,US,2020-03-23,5,1,0,-19.015438,29.154857,4,"Virginia, US"
Illinois,US,2020-03-23,1,0,0,-19.015438,29.154857,1,"Illinois, US"
Tennessee,US,2020-03-23,53,0,0,-19.015438,29.154857,53,"Tennessee, US"
Texas,US,2020-03-23,14,0,0,-19.015438,29.154857,14,"Texas, US"
Kansas,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Kansas, US"
North Carolina,US,2020-03-23,4,0,0,-19.015438,29.154857,4,"North Carolina, US"
Tennessee,US,2020-03-23,6,0,0,-19.015438,29.154857,6,"Tennessee, US"
Texas,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Texas, US"
Virginia,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Connecticut,US,2020-03-23,2,0,0,-19.015438,29.154857,2,"Connecticut, US"
Vermont,US,2020-03-23,5,0,0,-19.015438,29.154857,5,"Vermont, US"
Vermont,US,2020-03-23,12,1,0,-19.015438,29.154857,11,"Vermont, US"
Texas,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Texas, US"
Louisiana,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Louisiana, US"
Illinois,US,2020-03-23,5,0,0,-19.015438,29.154857,5,"Illinois, US"
Iowa,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Iowa, US"
Wisconsin,US,2020-03-23,5,0,0,-19.015438,29.154857,5,"Wisconsin, US"
Iowa,US,2020-03-23,1,0,0,-19.015438,29.154857,1,"Iowa, US"
Minnesota,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Minnesota, US"
Alabama,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Alabama, US"
Mississippi,US,2020-03-23,2,0,0,-19.015438,29.154857,2,"Mississippi, US"
West Virginia,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
Texas,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Texas, US"
Virginia,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Virginia, US"
Kentucky,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Kentucky, US"
Ohio,US,2020-03-23,2,0,0,-19.015438,29.154857,2,"Ohio, US"
Texas,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Texas, US"
West Virginia,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
Wisconsin,US,2020-03-23,1,0,0,-19.015438,29.154857,1,"Wisconsin, US"
Iowa,US,2020-03-23,2,0,0,-19.015438,29.154857,2,"Iowa, US"
Illinois,US,2020-03-23,2,0,0,-19.015438,29.154857,2,"Illinois, US"
Kentucky,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Kentucky, US"
Arkansas,US,2020-03-23,1,0,0,-19.015438,29.154857,1,"Arkansas, US"
Oklahoma,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Oklahoma, US"
Kansas,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Kansas, US"
Oklahoma,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Oklahoma, US"
Maryland,US,2020-03-23,2,0,0,-19.015438,29.154857,2,"Maryland, US"
Massachusetts,US,2020-03-23,42,0,0,-19.015438,29.154857,42,"Massachusetts, US"
Georgia,US,2020-03-23,3,0,0,-19.015438,29.154857,3,"Georgia, US"
Iowa,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Iowa, US"
Missouri,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Missouri, US"
Alaska,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Alaska, US"
Iowa,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Iowa, US"
Minnesota,US,2020-03-23,3,0,0,-19.015438,29.154857,3,"Minnesota, US"
Missouri,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Missouri, US"
Ohio,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Ohio, US"
Kansas,US,2020-03-23,16,1,0,-19.015438,29.154857,15,"Kansas, US"
New York,US,2020-03-23,2,1,0,-19.015438,29.154857,1,"New York, US"
Pennsylvania,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Pennsylvania, US"
West Virginia,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"West Virginia, US"
Virginia,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Virginia, US"
North Carolina,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"North Carolina, US"
Washington,US,2020-03-23,16,0,0,-19.015438,29.154857,16,"Washington, US"
Alaska,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Alaska, US"
Mississippi,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Mississippi, US"
Oregon,US,2020-03-23,6,0,0,-19.015438,29.154857,6,"Oregon, US"
North Carolina,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"North Carolina, US"
South Dakota,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"South Dakota, US"
New York,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"New York, US"
Arizona,US,2020-03-23,3,0,0,-19.015438,29.154857,3,"Arizona, US"
Mississippi,US,2020-03-23,1,0,0,-19.015438,29.154857,1,"Mississippi, US"
Arkansas,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Arkansas, US"
Minnesota,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Minnesota, US"
Montana,US,2020-03-23,6,0,0,-19.015438,29.154857,6,"Montana, US"
Texas,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Texas, US"
California,US,2020-03-23,6,1,0,-19.015438,29.154857,5,"California, US"
Maine,US,2020-03-23,12,0,0,-19.015438,29.154857,12,"Maine, US"
Nebraska,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Nebraska, US"
Pennsylvania,US,2020-03-23,10,0,0,-19.015438,29.154857,10,"Pennsylvania, US"
South Carolina,US,2020-03-23,7,0,0,-19.015438,29.154857,7,"South Carolina, US"
Virginia,US,2020-03-23,5,1,0,-19.015438,29.154857,4,"Virginia, US"
Texas,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Texas, US"
California,US,2020-03-23,3,0,0,-19.015438,29.154857,3,"California, US"
Alaska,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Alaska, US"
Arizona,US,2020-03-23,2,0,0,-19.015438,29.154857,2,"Arizona, US"
Colorado,US,2020-03-23,1,0,0,-19.015438,29.154857,1,"Colorado, US"
Texas,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Texas, US"
Texas,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Texas, US"
South Dakota,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"South Dakota, US"
Alberta,Canada,2020-03-23,301,1,0,-19.015438,29.154857,300,"Alberta, Canada"
American Samoa,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"American Samoa, US"
Anhui,China,2020-03-23,990,6,984,-19.015438,29.154857,0,"Anhui, China"
Aruba,Netherlands,2020-03-23,9,0,1,-19.015438,29.154857,8,"Aruba, Netherlands"
Australian Capital Territory,Australia,2020-03-23,32,0,0,-19.015438,29.154857,32,"Australian Capital Territory, Australia"
Beijing,China,2020-03-23,537,8,401,-19.015438,29.154857,128,"Beijing, China"
Bermuda,United Kingdom,2020-03-23,6,0,0,-19.015438,29.154857,6,"Bermuda, United Kingdom"
British Columbia,Canada,2020-03-23,472,13,0,-19.015438,29.154857,459,"British Columbia, Canada"
Cayman Islands,United Kingdom,2020-03-23,5,1,0,-19.015438,29.154857,4,"Cayman Islands, United Kingdom"
Channel Islands,United Kingdom,2020-03-23,36,0,0,-19.015438,29.154857,36,"Channel Islands, United Kingdom"
Chongqing,China,2020-03-23,577,6,570,-19.015438,29.154857,1,"Chongqing, China"
Curacao,Netherlands,2020-03-23,4,1,0,-19.015438,29.154857,3,"Curacao, Netherlands"
Diamond Princess,Canada,2020-03-23,0,1,0,-19.015438,29.154857,-1,"Diamond Princess, Canada"
Diamond Princess,Cruise Ship,2020-03-23,712,8,567,-19.015438,29.154857,137,"Diamond Princess, Cruise Ship"
Diamond Princess,US,2020-03-23,49,0,0,-19.015438,29.154857,49,"Diamond Princess, US"
Faroe Islands,Denmark,2020-03-23,118,0,23,-19.015438,29.154857,95,"Faroe Islands, Denmark"
French Guiana,France,2020-03-23,20,0,6,-19.015438,29.154857,14,"French Guiana, France"
French Polynesia,France,2020-03-23,19874,860,2200,-19.015438,29.154857,16814,"French Polynesia, France"
Fujian,China,2020-03-23,313,1,295,-19.015438,29.154857,17,"Fujian, China"
Gansu,China,2020-03-23,136,2,114,-19.015438,29.154857,20,"Gansu, China"
Gibraltar,United Kingdom,2020-03-23,15,0,5,-19.015438,29.154857,10,"Gibraltar, United Kingdom"
Grand Princess,Canada,2020-03-23,13,0,0,-19.015438,29.154857,13,"Grand Princess, Canada"
Grand Princess,US,2020-03-23,28,1,0,-19.015438,29.154857,27,"Grand Princess, US"
Greenland,Denmark,2020-03-23,4,0,0,-19.015438,29.154857,4,"Greenland, Denmark"
Guadeloupe,France,2020-03-23,62,1,0,-19.015438,29.154857,61,"Guadeloupe, France"
Guam,US,2020-03-23,29,1,0,-19.015438,29.154857,28,"Guam, US"
Guangdong,China,2020-03-23,1415,8,1332,-19.015438,29.154857,75,"Guangdong, China"
Guangxi,China,2020-03-23,254,2,250,-19.015438,29.154857,2,"Guangxi, China"
Guizhou,China,2020-03-23,146,2,144,-19.015438,29.154857,0,"Guizhou, China"
Hainan,China,2020-03-23,168,6,161,-19.015438,29.154857,1,"Hainan, China"
Hebei,China,2020-03-23,319,6,310,-19.015438,29.154857,3,"Hebei, China"
Heilongjiang,China,2020-03-23,484,13,465,-19.015438,29.154857,6,"Heilongjiang, China"
Henan,China,2020-03-23,1274,22,1250,-19.015438,29.154857,2,"Henan, China"
Hong Kong,China,2020-03-23,356,4,100,-19.015438,29.154857,252,"Hong Kong, China"
Hubei,China,2020-03-23,67800,3153,59882,-19.015438,29.154857,4765,"Hubei, China"
Hunan,China,2020-03-23,1018,4,1014,-19.015438,29.154857,0,"Hunan, China"
Inner Mongolia,China,2020-03-23,75,1,74,-19.015438,29.154857,0,"Inner Mongolia, China"
Isle of Man,United Kingdom,2020-03-23,13,0,0,-19.015438,29.154857,13,"Isle of Man, United Kingdom"
Jiangsu,China,2020-03-23,633,0,631,-19.015438,29.154857,2,"Jiangsu, China"
Jiangxi,China,2020-03-23,936,1,934,-19.015438,29.154857,1,"Jiangxi, China"
Jilin,China,2020-03-23,93,1,92,-19.015438,29.154857,0,"Jilin, China"
Liaoning,China,2020-03-23,127,2,124,-19.015438,29.154857,1,"Liaoning, China"
Macau,China,2020-03-23,24,0,10,-19.015438,29.154857,14,"Macau, China"
Manitoba,Canada,2020-03-23,20,0,0,-19.015438,29.154857,20,"Manitoba, Canada"
Martinique,France,2020-03-23,53,1,0,-19.015438,29.154857,52,"Martinique, France"
Mayotte,France,2020-03-23,24,0,0,-19.015438,29.154857,24,"Mayotte, France"
Montserrat,United Kingdom,2020-03-23,1,0,0,-19.015438,29.154857,1,"Montserrat, United Kingdom"
New Brunswick,Canada,2020-03-23,17,0,0,-19.015438,29.154857,17,"New Brunswick, Canada"
New Caledonia,France,2020-03-23,8,0,0,-19.015438,29.154857,8,"New Caledonia, France"
New South Wales,Australia,2020-03-23,669,6,4,-19.015438,29.154857,659,"New South Wales, Australia"
Newfoundland and Labrador,Canada,2020-03-23,24,0,0,-19.015438,29.154857,24,"Newfoundland and Labrador, Canada"
Ningxia,China,2020-03-23,75,0,75,-19.015438,29.154857,0,"Ningxia, China"
Northern Mariana Islands,US,2020-03-23,0,0,0,-19.015438,29.154857,0,"Northern Mariana Islands, US"
Northern Territory,Australia,2020-03-23,5,0,0,-19.015438,29.154857,5,"Northern Territory, Australia"
Nova Scotia,Canada,2020-03-23,41,0,0,-19.015438,29.154857,41,"Nova Scotia, Canada"
Ontario,Canada,2020-03-23,503,6,0,-19.015438,29.154857,497,"Ontario, Canada"
Prince Edward Island,Canada,2020-03-23,3,0,0,-19.015438,29.154857,3,"Prince Edward Island, Canada"
Puerto Rico,US,2020-03-23,31,2,0,-19.015438,29.154857,29,"Puerto Rico, US"
Qinghai,China,2020-03-23,18,0,18,-19.015438,29.154857,0,"Qinghai, China"
Quebec,Canada,2020-03-23,628,4,0,-19.015438,29.154857,624,"Quebec, Canada"
Queensland,Australia,2020-03-23,319,0,8,-19.015438,29.154857,311,"Queensland, Australia"
Reunion,France,2020-03-23,71,0,1,-19.015438,29.154857,70,"Reunion, France"
Saint Barthelemy,France,2020-03-23,3,0,0,-19.015438,29.154857,3,"Saint Barthelemy, France"
Saskatchewan,Canada,2020-03-23,66,0,0,-19.015438,29.154857,66,"Saskatchewan, Canada"
Shaanxi,China,2020-03-23,248,3,239,-19.015438,29.154857,6,"Shaanxi, China"
Shandong,China,2020-03-23,768,7,752,-19.015438,29.154857,9,"Shandong, China"
Shanghai,China,2020-03-23,404,4,329,-19.015438,29.154857,71,"Shanghai, China"
Shanxi,China,2020-03-23,133,0,133,-19.015438,29.154857,0,"Shanxi, China"
Sichuan,China,2020-03-23,543,3,536,-19.015438,29.154857,4,"Sichuan, China"
Sint Maarten,Netherlands,2020-03-23,2,0,0,-19.015438,29.154857,2,"Sint Maarten, Netherlands"
South Australia,Australia,2020-03-23,134,0,6,-19.015438,29.154857,128,"South Australia, Australia"
St Martin,France,2020-03-23,8,0,0,-19.015438,29.154857,8,"St Martin, France"
Tasmania,Australia,2020-03-23,28,0,3,-19.015438,29.154857,25,"Tasmania, Australia"
Tianjin,China,2020-03-23,141,3,133,-19.015438,29.154857,5,"Tianjin, China"
Tibet,China,2020-03-23,1,0,1,-19.015438,29.154857,0,"Tibet, China"
Victoria,Australia,2020-03-23,355,0,97,-19.015438,29.154857,258,"Victoria, Australia"
Virgin Islands,US,2020-03-23,7,0,0,-19.015438,29.154857,7,"Virgin Islands, US"
Western Australia,Australia,2020-03-23,140,1,1,-19.015438,29.154857,138,"Western Australia, Australia"
Xinjiang,China,2020-03-23,76,3,73,-19.015438,29.154857,0,"Xinjiang, China"
Yunnan,China,2020-03-23,176,2,172,-19.015438,29.154857,2,"Yunnan, China"
Zhejiang,China,2020-03-23,1238,1,1221,-19.015438,29.154857,16,"Zhejiang, China"
 ,Afghanistan,2020-03-23,40,1,1,-19.015438,29.154857,38," , Afghanistan"
 ,Albania,2020-03-23,104,4,2,-19.015438,29.154857,98," , Albania"
 ,Algeria,2020-03-23,230,17,65,-19.015438,29.154857,148," , Algeria"
 ,Andorra,2020-03-23,133,1,1,-19.015438,29.154857,131," , Andorra"
 ,Angola,2020-03-23,3,0,0,-19.015438,29.154857,3," , Angola"
 ,Antigua and Barbuda,2020-03-23,3,0,0,-19.015438,29.154857,3," , Antigua and Barbuda"
 ,Argentina,2020-03-23,266,4,27,-19.015438,29.154857,235," , Argentina"
 ,Armenia,2020-03-23,235,0,2,-19.015438,29.154857,233," , Armenia"
 ,Austria,2020-03-23,4474,21,9,-19.015438,29.154857,4444," , Austria"
 ,Azerbaijan,2020-03-23,72,1,10,-19.015438,29.154857,61," , Azerbaijan"
 ,Bahamas,2020-03-23,4,0,0,-19.015438,29.154857,4," , Bahamas"
 ,Bahrain,2020-03-23,377,2,164,-19.015438,29.154857,211," , Bahrain"
 ,Bangladesh,2020-03-23,33,3,5,-19.015438,29.154857,25," , Bangladesh"
 ,Barbados,2020-03-23,17,0,0,-19.015438,29.154857,17," , Barbados"
 ,Belarus,2020-03-23,81,0,22,-19.015438,29.154857,59," , Belarus"
 ,Belgium,2020-03-23,3743,88,401,-19.015438,29.154857,3254," , Belgium"
 ,Belize,2020-03-23,1,0,0,-19.015438,29.154857,1," , Belize"
